"","test.user_id_str"
"1",603553879
"2",289836894
"3",1199044608946266112
"4",395621401
"5",1097637851439775744
"6",97764463
"7",397436783
"8",971081364828246016
"9",1121035076161040384
"10",601448080
"11",1250160416065454080
"12",983198870
"13",879705844316856320
"14",1225920113775464448
"15",223875812
"16",1134627742610284544
"17",2189978056
"18",1086052105604005888
"19",1072978187003576320
"20",1243132123315347456
"21",1911043860
"22",738133801637842944
"23",246642810
"24",1100937238656045056
"25",140795123
"26",18683401
"27",1207755448725585920
"28",1207755448725585920
"29",4048893132
"30",77602111
"31",1239193125849108480
"32",1188435109881491456
"33",1.252071864006e+18
"34",943908147537895424
"35",1207755448725585920
"36",1256135917028458496
"37",1135917069701005312
"38",804626174
"39",1228669088391745536
"40",1110296789805084672
"41",976133257455521792
"42",1156252864299380736
"43",804626174
"44",1246955529450041344
"45",897210765949648896
"46",395032876
"47",461669133
"48",817348080899080192
"49",1183723234975535104
"50",1243024327794020352
"51",26068217
"52",1251396670706733056
"53",87864219
"54",782734099245129728
"55",2213750137
"56",1225970928791609344
"57",55905770
"58",1207755448725585920
"59",1207755448725585920
"60",3260049157
"61",769461227613478912
"62",1136774913555984384
"63",1244221364023803904
"64",1239193125849108480
"65",73051304
"66",893613812745515008
"67",1254210690102947840
"68",1235952591646773248
"69",26466344
"70",1529421373
"71",1155419091169136640
"72",1101062341146357760
"73",1101062341146357760
"74",588711114
"75",1245042235483226112
"76",1229091405152256000
"77",1101062341146357760
"78",1170555659613589504
"79",262896496
"80",1101062341146357760
"81",2869292621
"82",1101062341146357760
"83",1101062341146357760
"84",1913410831
"85",1558861508
"86",88535492
"87",214511509
"88",1558861508
"89",2340908304
"90",449518708
"91",112460760
"92",1497997441
"93",1050736815278366720
"94",555388670
"95",1063111596434710528
"96",216213655
"97",1247156681563418624
"98",1253098119232962560
"99",1141060991179825152
"100",23326102
"101",723575754722668544
"102",23326102
"103",1121372487252631552
"104",4710708974
"105",597729020
"106",903840536057937920
"107",141390286
"108",2300773634
"109",117426276
"110",3376927462
"111",822505073645326336
"112",3376927462
"113",3033154947
"114",159679327
"115",3376927462
"116",1029184050
"117",1246503612957831168
"118",319270514
"119",253740939
"120",819296296062201856
"121",2368760118
"122",1166817727673184256
"123",16854311
"124",262957023
"125",1149000712204017664
"126",544483394
"127",939764455
"128",201270123
"129",2175135759
"130",747787326596710400
"131",3350742148
"132",747787326596710400
"133",404447519
"134",1.252071864006e+18
"135",503494582
"136",2800466323
"137",1558861508
"138",1005169206
"139",2775514122
"140",2507476278
"141",792446161
"142",1241374232543662080
"143",150766338
"144",1234501137216069632
"145",1186848847416311808
"146",3091759240
"147",1229091405152256000
"148",995744530451197952
"149",947158308510748672
"150",889330132753821696
"151",1197876720751263744
"152",3304063102
"153",1062160322067394560
"154",756007446859001856
"155",226264386
"156",705175656779390976
"157",1241971520068517888
"158",1233184583476076544
"159",905757003984842752
"160",931387479957045248
"161",1082771598782939136
"162",38187208
"163",2453236227
"164",2453236227
"165",764261361044037632
"166",2453236227
"167",1253379927497416704
"168",1002169745737691136
"169",1009959332337930240
"170",1002169745737691136
"171",1002169745737691136
"172",1041164464983162880
"173",2827135812
"174",57947327
"175",1558861508
"176",2781630418
"177",1243750526962958336
"178",400475649
"179",751272937613766656
"180",2299748280
"181",914885982721314816
"182",329372000
"183",1028320596432699392
"184",1243023964915372032
"185",790466514860343296
"186",710140390029041664
"187",1097608224834899968
"188",1102528706222841856
"189",1558861508
"190",866854704
"191",147516730
"192",816650617812819968
"193",1189168803512537088
"194",1183564141283422208
"195",712649289982484480
"196",3091759240
"197",581161150
"198",104402641
"199",1218985544719503360
"200",1622251537
"201",1622251537
"202",400636074
"203",882773529590087680
"204",758130402389139456
"205",1251387950731948032
"206",1242815442294620160
"207",1410533156
"208",2788706072
"209",132480999
"210",266670835
"211",35233692
"212",278969130
"213",922801758895828992
"214",1241374232543662080
"215",583812798
"216",520893269
"217",221028149
"218",221028149
"219",1246831543190016000
"220",221028149
"221",1232727360857935872
"222",49864394
"223",2782783579
"224",708447268681043968
"225",256722755
"226",1046611610939392000
"227",922801758895828992
"228",3258325064
"229",2922934845
"230",1256523276639014912
"231",632664914
"232",1128422374502752256
"233",970289293502636032
"234",752100387402973184
"235",1255987507063394304
"236",1241374232543662080
"237",1254431323189641216
"238",845466705166061568
"239",845466705166061568
"240",2698626193
"241",845466705166061568
"242",1156252864299380736
"243",529604161
"244",2270835595
"245",94243625
"246",1545321672
"247",1154981478607945728
"248",1072474613890904064
"249",3427990114
"250",3578472618
"251",1256249058181685248
"252",16023602
"253",94765720
"254",1002169745737691136
"255",1256422965757034496
"256",1252929498045014016
"257",735878842519289856
"258",735878842519289856
"259",735878842519289856
"260",1226240797
"261",1083484590327689216
"262",1034769620794671104
"263",1111101951020720128
"264",88765862
"265",757942087375388672
"266",752767294963642368
"267",752767294963642368
"268",1247629688106881024
"269",204770262
"270",1002243920825233408
"271",752100387402973184
"272",29773640
"273",808142821899272192
"274",152830969
"275",4512482712
"276",2827135812
"277",745737203679117312
"278",1002169745737691136
"279",1211334269005516800
"280",1242440754208944128
"281",839627124050841600
"282",2746773077
"283",2746773077
"284",82664027
"285",1223665255483506688
"286",761985198967914496
"287",1231081108566990848
"288",4854073347
"289",1132024262389260288
"290",4854073347
"291",4854073347
"292",3982339216
"293",4854073347
"294",4854073347
"295",4854073347
"296",1733136018
"297",4854073347
"298",1558861508
"299",4854073347
"300",1376165954
"301",2192010002
"302",180986738
"303",487769182
"304",1054442588227350528
"305",986948795622658048
"306",1247513813085237248
"307",1169438480
"308",2779517050
"309",551938235
"310",3040320538
"311",1255833341544345600
"312",1171680953464434688
"313",1117882918049865728
"314",1117882918049865728
"315",1117882918049865728
"316",3261643094
"317",3092759370
"318",3870061702
"319",4720279718
"320",4720279718
"321",1558861508
"322",1229446668740911104
"323",1229091405152256000
"324",1088517704544382976
"325",723575754722668544
"326",2894595494
"327",723575754722668544
"328",1141060991179825152
"329",1141060991179825152
"330",1253713734834552832
"331",250238709
"332",1161452954
"333",912595681155719168
"334",752100387402973184
"335",1166566297909518336
"336",2779517050
"337",1189599824989036544
"338",531481646
"339",712389560949342208
"340",1230885598992445440
"341",430731900
"342",1554162342
"343",921781423601803264
"344",2358562603
"345",1250715192176119808
"346",987423951587553280
"347",987423951587553280
"348",1042013501269663744
"349",314386549
"350",314386549
"351",1025533716427366400
"352",342485547
"353",1241374232543662080
"354",565246182
"355",1245982621437321216
"356",1049021562119184384
"357",785645577346256896
"358",66481773
"359",71676851
"360",20006447
"361",1251748062
"362",37782781
"363",720334289334763520
"364",1250483315401949184
"365",2294251746
"366",238481195
"367",1250565558963240960
"368",1242440754208944128
"369",865385372322328576
"370",269012383
"371",1244802813554601984
"372",1136262764979245056
"373",41945648
"374",1863703885
"375",167789844
"376",1294649226
"377",845738432
"378",1019082963349368832
"379",1134224196450623488
"380",2952226919
"381",785994543107674112
"382",1241731952878682112
"383",950134812165029888
"384",940503344
"385",1235572484931555328
"386",2571468719
"387",802659122
"388",2192010002
"389",1158557862747971584
"390",1185303704381071360
"391",984539190930149376
"392",11442262
"393",1243567727899541504
"394",35033756
"395",1029938970183041024
"396",2763340332
"397",997810430449016832
"398",941094576797945856
"399",1219093114217873408
"400",2551015938
"401",1042920837509132288
"402",723632167469768704
"403",840338588961189888
"404",1256359341944266752
"405",1074021345590013952
"406",1616287278
"407",1109977986
"408",260920761
"409",798488666029047808
"410",1163205728867213312
"411",1120508594640904192
"412",1065308069645754368
"413",1225970928791609344
"414",3163363268
"415",410794052
"416",1044406393380450304
"417",50176328
"418",1185228022582071296
"419",1218562510669975552
"420",1225970928791609344
"421",851540730
"422",291161038
"423",1070040719589560320
"424",2347285814
"425",1203152672683184128
"426",1199015025236676608
"427",3035205392
"428",1237092192511918080
"429",127984309
"430",795788956176617472
"431",1226240797
"432",1446362286
"433",1250081486805635072
"434",789297253945081856
"435",1254550638513586176
"436",801269201281359872
"437",821804366684422144
"438",938994922547421184
"439",387862338
"440",1016845324898439168
"441",799023325599199232
"442",711291085184696320
"443",1238065531464364032
"444",1212868084479823872
"445",748254709975228416
"446",261538018
"447",2768623386
"448",1002184096251080704
"449",720110822224224256
"450",896076716510203904
"451",63312404
"452",32876335
"453",1939609488
"454",826485770445729792
"455",244775054
"456",1002165709504438272
"457",54491497
"458",63312404
"459",23030712
"460",14547305
"461",4913367457
"462",1225201304622030848
"463",819305793338097664
"464",49818591
"465",49818591
"466",599278288
"467",1054040820179918848
"468",251283319
"469",1170897340573634560
"470",1045737379439489024
"471",1213502020633513984
"472",764261361044037632
"473",2238374790
"474",80355923
"475",797818065215860736
"476",4778460802
"477",52793412
"478",226772224
"479",764261361044037632
"480",1175505658315038720
"481",636421278
"482",25406683
"483",2985934030
"484",438425643
"485",26320851
"486",1217059399853887488
"487",52325213
"488",1274070692
"489",1250160416065454080
"490",1127309221404581888
"491",775773893453721600
"492",826278432161935360
"493",1228950511363084288
"494",1230672728656666624
"495",859968832575852544
"496",264638020
"497",1235946769210466304
"498",1659990266
"499",124912809
"500",389596332
"501",1253438314100604928
"502",320530135
"503",911949868343607296
"504",4258188559
"505",1250073662750724096
"506",1256597984353140736
"507",827258643905077248
"508",1141036263505612800
"509",239053620
"510",1229091405152256000
"511",971352920
"512",236748939
"513",1255430219831394304
"514",383583763
"515",1036774819210059776
"516",612542147
"517",2863762227
"518",471290686
"519",1097503766935470080
"520",1254148613002928128
"521",1248280471731146752
"522",1107045833122422784
"523",68862391
"524",770386784962224128
"525",1007709391313924096
"526",1229091405152256000
"527",186467957
"528",1115476948657016832
"529",127182036
"530",1215760929847234560
"531",1256828841550589952
"532",1249341567309156352
"533",1256818638545395712
"534",206606404
"535",716576133068800000
"536",1156252864299380736
"537",1079429929836654592
"538",723641630931058688
"539",1017509388297363456
"540",4530555202
"541",1256810052192788480
"542",816829008063119360
"543",1179376184481796096
"544",214203230
"545",1098928399509323776
"546",1250807028232015872
"547",1250807028232015872
"548",1023647660018941952
"549",742472150179676160
"550",812436484359852032
"551",1172408622132760576
"552",931178012464373760
"553",3091759240
"554",997281206516383744
"555",87504275
"556",783135042558103552
"557",2335728060
"558",1021879105665548288
"559",852693670616858624
"560",3298206362
"561",3298206362
"562",1256573888609292288
"563",114902429
"564",943061111414370304
"565",943061111414370304
"566",943061111414370304
"567",1048268348
"568",1011008846779830272
"569",531792834
"570",322810481
"571",1253491071021199360
"572",723575754722668544
"573",1140116339383787520
"574",1141060991179825152
"575",723575754722668544
"576",1141060991179825152
"577",226767939
"578",1357695877
"579",947113474974502912
"580",1375057651
"581",889893536539258880
"582",61438571
"583",3129442343
"584",365085607
"585",228073841
"586",1211334269005516800
"587",747787326596710400
"588",3350742148
"589",1238546125537382400
"590",1256815583385042944
"591",1256904734285402112
"592",1588920278
"593",896777414273101824
"594",723575754722668544
"595",723575754722668544
"596",721193676
"597",723575754722668544
"598",723575754722668544
"599",723575754722668544
"600",723575754722668544
"601",723575754722668544
"602",723575754722668544
"603",1255422401103499264
"604",723575754722668544
"605",723575754722668544
"606",1141060991179825152
"607",1141060991179825152
"608",1141060991179825152
"609",1141060991179825152
"610",2398300866
"611",1256205591225171968
"612",2769448259
"613",214266498
"614",1098928399509323776
"615",1244579065119588352
"616",1253690923130556416
"617",363955840
"618",29746343
"619",93623718
"620",2599066807
"621",910117632359223296
"622",979731646088929280
"623",747787326596710400
"624",3350742148
"625",3350742148
"626",2507476278
"627",2827135812
"628",1256825275129778176
"629",383922702
"630",1004925073608896512
"631",1256948865317703680
"632",2834953403
"633",1166817727673184256
"634",90379747
"635",729064462351781888
"636",2559267636
"637",2904636286
"638",90379747
"639",1246271714704494592
"640",1249307616695570432
"641",1558861508
"642",707300463318847488
"643",2779517050
"644",1232591833185816576
"645",759327649458188288
"646",914885982721314816
"647",814191018157502464
"648",1244333261511364608
"649",1225725992490037248
"650",1225725992490037248
"651",390968545
"652",764261361044037632
"653",2192010002
"654",2827135812
"655",876795846
"656",1296811308
"657",874856072
"658",1134627742610284544
"659",90379747
"660",1229091405152256000
"661",3124111163
"662",271871753
"663",137879294
"664",3376927462
"665",819705219986718720
"666",3190371427
"667",262803396
"668",2497225081
"669",64533288
"670",872214314895015936
"671",116572628
"672",1113948009497280512
"673",116572628
"674",116572628
"675",116572628
"676",116572628
"677",116572628
"678",1191868752
"679",3091759240
"680",1932365209
"681",991472195795935232
"682",1237093807495274496
"683",1083821324
"684",1185769344279699456
"685",603553879
"686",317223956
"687",1332367184
"688",954408757194207232
"689",610092452
"690",42599511
"691",1240647007997505536
"692",881667548948856832
"693",137879294
"694",1156252864299380736
"695",1254700202914529280
"696",2192010002
"697",1112070608462987264
"698",298580935
"699",982159711347736576
"700",3271255423
"701",3350742148
"702",1062256128841662464
"703",809986703809277952
"704",2475469238
"705",50503083
"706",770833604674985984
"707",526531239
"708",100411190
"709",3033804693
"710",1013801018293936128
"711",1002169745737691136
"712",1013801018293936128
"713",753928519579602944
"714",997554895589912576
"715",1245703622878474240
"716",400619575
"717",1250481045985800192
"718",389919115
"719",1174137910108594176
"720",1256982445372723200
"721",993213747094310912
"722",825074418011471872
"723",953495107906523136
"724",2192010002
"725",2192010002
"726",624006696
"727",2192010002
"728",2343939517
"729",2192010002
"730",1100563755178573824
"731",334828578
"732",80341066
"733",1244802813554601984
"734",1252947231755378688
"735",1238006735115374592
"736",1208260291
"737",1195813909955010560
"738",708496183187013632
"739",415078043
"740",1558861508
"741",396921153
"742",1255930461425147904
"743",1250259998770249728
"744",1250259998770249728
"745",1232872871636164608
"746",570923563
"747",582202677
"748",1154764635318423552
"749",1154764635318423552
"750",361003801
"751",793984839196221440
"752",605963171
"753",1098397262940639232
"754",262413390
"755",1101062341146357760
"756",3171590792
"757",1039294403016179712
"758",2412605786
"759",31450005
"760",158859427
"761",936232150935920640
"762",827595958036873216
"763",31450005
"764",1215721773616058368
"765",43596406
"766",1213787472091480064
"767",31506167
"768",103042466
"769",954846333852114944
"770",3187887386
"771",921788579352891392
"772",1088920065376960512
"773",3382312012
"774",1026684533364547584
"775",98042404
"776",938751578772791296
"777",1167892235683270656
"778",92191330
"779",805305054
"780",2569143588
"781",74628055
"782",1175327031531311104
"783",1073286769825800192
"784",66454854
"785",1189314985303986176
"786",1155339846371741696
"787",712785077466324992
"788",3809141175
"789",282831581
"790",953438637126905856
"791",4304419334
"792",236612480
"793",1245937368080756736
"794",1018648320355586048
"795",3908325156
"796",23248061
"797",708746046793355264
"798",47696490
"799",727609177032564736
"800",1244215611066114048
"801",143593029
"802",2149665647
"803",2900777313
"804",1252371741797756928
"805",944989502
"806",1156252864299380736
"807",3433069607
"808",1002169745737691136
"809",1230130505124892672
"810",1002169745737691136
"811",826221749100544000
"812",1002169745737691136
"813",993112973471371264
"814",943061111414370304
"815",1002169745737691136
